"n","bias","differenceEffectSize","difficultyEffectSize","interactionEffectSize","differencep","difficultyp","interactionp","predictedDirection"
100,0.7,0.00261065943992757,0.301304347826087,0.00124723247232459,0.611849959086407,2.79457748862747e-09,0.725877367161088,1
100,0.7,0.000355029585798863,0.261069887834339,3.78152868910681e-31,0.851643696501046,4.77620345561098e-08,0.999999999999995,0
100,0.7,0.00332467532467529,0.402729241877256,0.0300618556701031,0.566820931327187,1.03474492536665e-12,0.0829265302520082,0
100,0.7,0.0106800348735831,0.321370018975333,0.000701001430615131,0.303749538969084,6.40769506805431e-10,0.792690182104759,0
100,0.7,0.00491156462585041,0.184900054024849,0.01829162132753,0.486171441099963,7.19835664261659e-06,0.177498567671602,0
100,0.7,0.0282805429864246,0.282051282051282,0.00301886792452841,0.0927576255760913,1.10699465360395e-08,0.585257075163305,0
100,0.7,4.0650406504114e-05,0.326254826254825,0.00612765957446829,0.949544550237422,4.44947314378972e-10,0.436509657205171,1
100,0.7,0.0405485232067513,0.217122128174123,3.30033003300354e-05,0.0434608132308165,9.08216123752331e-07,0.954531776321064,1
100,0.7,0.00102282333051564,0.329081102676786,9.00090009000958e-06,0.750870512960491,3.59889862660522e-10,0.97624578122048,1
100,0.7,0.00412958626073387,0.365176252319106,0.00225634178905214,0.523183843639732,2.21779965955777e-11,0.637138690721427,1
100,0.7,0.0121648460774575,0.254883227176219,0.0148680351906157,0.272203902895157,7.29752598387603e-08,0.224475821860292,0
100,0.7,0.0391078355314195,0.230358688930116,0.0169788797061524,0.0474436196895916,3.79963823315389e-07,0.194021448714529,0
100,0.7,9.83606557376866e-05,0.301455956184389,0.00840830449826984,0.921588185965436,2.76406458917923e-09,0.361771812778424,0
100,0.7,0.00619195046439595,0.173677069199456,0.00173493975903609,0.434106112449175,1.45734081126118e-05,0.679187130041715,0
100,0.7,0.00496277915632743,0.32425332290852,0.000175824175824137,0.483901385574928,5.16819743252023e-10,0.89529507038197,1
100,0.7,0.0340599455040867,0.274822888283378,0.00154175588865088,0.0646665690009853,1.83985151243781e-08,0.696648248162069,0
100,0.7,0.0115922798552474,0.264711060084193,1.59999999999951e-05,0.283857107876864,3.7160536444182e-08,0.968332874800619,0
100,0.7,0.0107655502392343,0.231011419249592,0.0114487632508833,0.301811126836769,3.63859610672771e-07,0.286875203658369,0
100,0.7,0.0063533225283631,0.221597444089457,0.022456140350877,0.428160322144664,6.77422886368215e-07,0.134725267258612,0
100,0.7,0.000533188248095619,0.254691597863039,0.0427117031398666,0.818711612140817,7.39359773324664e-08,0.0381184920050815,0
100,0.7,0.001309090909091,0.375,0.00302238805970137,0.719438164320583,1.01198219031643e-11,0.585038086771923,0
100,0.7,0.00825594563986413,0.271910388970948,0.00293257514216081,0.36617626237295,2.25483062081715e-08,0.590677724715936,0
100,0.7,0.000517799352750796,0.257375231053605,0.0151680672268908,0.821302777555017,6.15444708236338e-08,0.219822344436213,0
100,0.7,0.0931598173515993,0.245961813842482,0.000296559905100825,0.00191138858080196,1.33733378493631e-07,0.864281571767457,0
100,0.7,0.0413793103448272,0.286065116279069,0.00507337526205456,0.0413230123704084,8.3319195666586e-09,0.479058010129815,0
100,0.7,0.049954128440366,0.224739884393062,0.000165289256198342,0.0246571141588806,5.50901871492327e-07,0.898463086452201,0
100,0.7,0.000140845070422546,0.268411764705881,0.0259313725490192,0.906234349272376,2.87604516359022e-08,0.107675974105308,0
100,0.7,0.041958041958042,0.309556485355647,0.00585956416464902,0.0398982607067236,1.53242321260875e-09,0.446754182523837,0
100,0.7,0.00469483568075102,0.252851485148513,0.00373134328358184,0.495975499237062,8.3817103909187e-08,0.543970624533435,1
100,0.7,0.00766871165644207,0.217868716244286,0.0605817174515237,0.383863697832962,8.64950600313839e-07,0.0130971142590669,0
100,0.7,0.0176258992805753,0.2121466731423,0.0212284730195176,0.185666973585138,1.25607868459754e-06,0.14599888591471,1
100,0.7,0.00115220483641521,0.298352242031331,7.35895339329382e-05,0.73612794166358,3.45912507748627e-09,0.932149577585332,1
100,0.7,0.00348387096774206,0.315444897959184,0.063636363636364,0.557663793183759,9.9401957313702e-10,0.0109293156840951,1
100,0.7,0.00908080059303194,0.346109839816932,0.00121852970795573,0.343168160024986,9.84293522974657e-11,0.728926087181856,1
100,0.7,0.00105485232067503,0.238096192384769,0.0106521739130434,0.747129222280579,2.26923252557797e-07,0.304384510774037,0
100,0.7,0.00034090909090905,0.325880217785843,0.0540000000000002,0.854590849072562,4.57608168124469e-10,0.0193655525161464,1
100,0.7,0.0284408602150535,0.250838709677418,0.0405485232067502,0.091823831625745,9.61132776696197e-08,0.0434608132308192,1
100,0.7,0.00303405572755397,0.224824355971895,0.039309021113243,0.584313416625486,5.47843328343789e-07,0.0468654481639943,1
100,0.7,0.000431654676258967,0.324338933528122,0.0143112701252236,0.836617111352111,5.1352460077783e-10,0.233424578896079,1
100,0.7,0.0103222341568206,0.295680154142581,0.0167695700110252,0.312035219326825,4.19291677726103e-09,0.1968162774434,0
100,0.7,0.00128342245989296,0.366401539448363,0.0426164079822611,0.72208892041771,2.01232591709776e-11,0.0383389333945565,1
100,0.7,0.0228571428571421,0.277836134453779,0,0.131254020449645,1.48954540241587e-08,1,1
100,0.7,0.00121654501216543,0.296582587469486,0.00749445676274979,0.729138373918014,3.92945413976481e-09,0.389342006370505,0
100,0.7,1.06496272630545e-05,0.341916618413433,0.00301204819277094,0.974162326202359,1.35846856363659e-10,0.585681802592032,1
100,0.7,0.000959692898272518,0.236298633017874,0.00209850107066367,0.758437894426755,2.5589647521593e-07,0.649190370817228,1
100,0.7,0.00797783933518013,0.323324720068906,0.0121362229102163,0.3744083221799,5.53921942184465e-10,0.272772171223363,1
100,0.7,0.00709834469328139,0.197817312798723,0.00245901639344258,0.40221592646274,3.16544950145524e-06,0.622395676394032,0
100,0.7,0.00153846153846149,0.345500650195057,0.000361445783132489,0.696956680829845,1.03158660556726e-10,0.850324588060208,1
100,0.7,0.00322067594433409,0.337995110024448,0.0141313868613141,0.57296110964135,1.83292300632798e-10,0.236406244839079,0
100,0.7,0.0074616171954961,0.192234185733513,0.040340651021953,0.390386801495005,4.52088024138536e-06,0.0440133972758739,0
