"n","bias","differenceEffectSize","difficultyEffectSize","interactionEffectSize","differencep","difficultyp","interactionp","predictedDirection"
50,0.7,0.15859135620523,0.403560098695806,0.0398595470600457,0.003800908422252,5.51117127031056e-07,0.16013559404178,1
50,0.7,0.14463405663847,0.244092219020173,0.00602162777461578,0.00590726717996635,0.000229093358427447,0.588336985983682,1
50,0.7,0.202894234440626,0.297803394543243,0.0337372389404149,0.000910642940631419,3.44884266795899e-05,0.196979091885088,1
50,0.7,0.266057585825027,0.0446260671599316,0.218939866369711,0.000107111603727756,0.136732739559434,0.000535534056377888,1
50,0.7,0.203400455261775,0.25688482551009,0.136400575907854,0.000895624837423628,0.000147466081764117,0.00765006237379029,1
50,0.7,0.136482493230082,0.353691689836268,0.241095153630485,0.00763044905600623,4.18485068756849e-06,0.00025377938814683,0
50,0.7,0.245947325511325,0.339896250884226,0.091294343240652,0.000214996793745859,7.14835843223186e-06,0.0311671962651401,1
50,0.7,0.241988456712673,0.130331753554502,0.0968349249658934,0.000246163787008973,0.00925015186763366,0.0262357164613234,1
50,0.7,0.181903312920771,0.334823269920044,0.0527460095211428,0.00180323357624375,8.68173947114739e-06,0.104968716315718,1
50,0.7,0.0916521360069749,0.187945131060709,0.0828672053035015,0.0308222782691862,0.00148315329590258,0.0405211167563217,1
50,0.7,0.199135119807174,0.114718903036239,0.0489175792507204,0.00103009122505877,0.0150495300452429,0.118825810104919,1
50,0.7,0.247423369996207,0.335206583995996,0.0398373021742347,0.000204384526195246,8.55558628846253e-06,0.160254664043851,1
50,0.7,0.184031989935751,0.106763367463026,0.165443583118002,0.00168344451154002,0.0192721198114025,0.00305673226642335,1
50,0.7,0.0703128911138923,0.162410999263442,0.287974297397287,0.0600353396492537,0.00336659819107579,4.92107184477272e-05,0
50,0.7,0.28583346880385,0.146923325784536,0.084719211219303,5.31424363455053e-05,0.00549646127159924,0.0382473675274742,1
50,0.7,0.141540928877688,0.221840599564832,0.103399811443905,0.00651060561274059,0.000486105766511122,0.0213950657532015,1
50,0.7,0.189790631119145,0.191652629608834,0.112946499264789,0.0013969467329883,0.00131492390581959,0.015902425573908,1
50,0.7,0.166477619096544,0.293300662023901,0.0226673364309933,0.00295759693666501,4.06096286170847e-05,0.291626302832458,1
50,0.7,0.307181932245922,0.245577043044292,0.168100059559262,2.44680370214182e-05,0.000217741626362283,0.00280835480346755,1
50,0.7,0.208409037531119,0.308312708031066,0.0664947101512634,0.000759438352475518,2.34696032337332e-05,0.0677135551812009,1
50,0.7,0.432261747302471,0.40910981486178,0.0110048231511253,1.59520490377542e-07,4.35575524438037e-07,0.463792718317492,1
50,0.7,0.165511992786294,0.324770570240803,0.121781804034902,0.00305007446485957,1.27103878000211e-05,0.0120788609913172,1
50,0.7,0.148077196207026,0.203940448256331,0.163006402048655,0.00530017453019515,0.000879870383076409,0.00330342924062215,1
50,0.7,0.300358391351605,0.166834233721922,0.096609167077378,3.14220501394086e-05,0.0029241423476892,0.0264204206477104,1
50,0.7,0.101882049074473,0.321175147596289,0.00110892388451443,0.022428026855951,1.4549037041246e-05,0.816552140212214,1
50,0.7,0.346128724312918,0.23752688172043,0.133790791238265,5.61963654487191e-06,0.000286542096260562,0.00830160508314431,1
50,0.7,0.129375962610866,0.224764528048371,0.0466612094546197,0.00953060503318959,0.000440775296864236,0.127901808024219,1
50,0.7,0.297612636756314,0.382671683913453,0.112179497735694,3.47286120166252e-05,1.31230586017917e-06,0.0162862504971047,1
50,0.7,0.0467218187559205,0.25192834038318,0.016582410695634,0.12764847071614,0.000175039052813738,0.367811631570407,1
50,0.7,0.267222439865236,0.216957210776546,0.178400900900901,0.00010282529821928,0.000572090630925843,0.00201865419715408,1
50,0.7,0.236721461187215,0.24389771017884,0.108235042277641,0.000294485473461031,0.000230622234510972,0.0184106456895928,1
50,0.7,0.236671864279923,0.386313598519889,0.268360460500198,0.00029498153360463,1.13032758904344e-06,9.87982380311237e-05,1
50,0.7,0.184938300831533,0.25905251396648,0.182998243216865,0.00163483149995847,0.000136775001253529,0.00174061487914576,1
50,0.7,0.258814967838866,0.212091413646751,0.0917413629160065,0.000137908934967462,0.000672381541270394,0.0307368627268422,1
50,0.7,0.324257612086524,0.316884338452574,0.154316314387714,1.29582707148027e-05,1.70803493377293e-05,0.00435223959674656,1
50,0.7,0.280577888311101,0.327493474650003,0.147193083573487,6.41251832987242e-05,1.14692846189507e-05,0.00544994243023693,1
50,0.7,0.126690466649667,0.275644532634115,0.0442265541654545,0.0103643408980245,7.64103253986548e-05,0.138542895274329,1
50,0.7,0.264271290804546,0.327096774193549,0.117649020425178,0.000114022287543226,1.16425319589942e-05,0.0137380614852024,1
50,0.7,0.16064375973062,0.307787822546848,0.0577674418604651,0.0035611375874495,2.3928066129415e-05,0.0893412021732755,1
50,0.7,0.102548823689708,0.27395739186572,0.0408806488991888,0.0219682296286833,8.11118388907495e-05,0.154773909800593,1
50,0.7,0.160654545454545,0.295160647019721,0.0313912231559291,0.00355991754319375,3.79635202638712e-05,0.213577801930463,1
50,0.7,0.227525992174399,0.1275521046179,0.0539787897691826,0.000401747187071464,0.010089274414065,0.100881620054926,1
50,0.7,0.167566832804712,0.406050799254683,0.0619339452193395,0.00285657301664721,4.96016688337415e-07,0.0782356531626803,1
50,0.7,0.219744297544675,0.392704141243672,0.135267902704542,0.000521357837668385,8.68110573473166e-07,0.00792640335304397,1
50,0.7,0.236173200702165,0.143997993838217,0.0318304033092038,0.000300014318451627,0.00602666791480583,0.210351552080506,1
50,0.7,0.24969240464544,0.221879628841406,0.143192149505736,0.00018905372417077,0.000485471898562777,0.0061813518506634,1
50,0.7,0.0966531302876479,0.162503956391771,0.0214632282712512,0.0263843500399945,0.00335665863919556,0.304960551406287,1
50,0.7,0.222811688436604,0.363666781819079,0.202164258619955,0.000470570636050309,2.82299355056569e-06,0.00093273130911014,1
50,0.7,0.161901191492521,0.234610328638497,0.0776146555562622,0.00342162444701212,0.000316332901176721,0.0477460635698639,1
50,0.7,0.209257265877288,0.212927877006557,0.150843435646118,0.000738462553629009,0.000654002363942202,0.00485720545830341,1
